SAP,Material Description,routing time,Class,Class Code
500416770,"PA G0221442,ANW SV  DRX310_F",25.0,Low,1
500228151,"PA G0221444,DA DRX310",38.0,Low,1
500373299,"PA G0221444,G0002694,DA,SV DRX310_F",50.0,Low,1
500433015,"PA G0221444,G0002694,SV,DA DRX310_F",108.0,Low,1
500444707,"PA G0221447,G0002230 DRX310",80.0,Low,1
500237063,"PA G0221447,G0002230, DRX310",70.0,Low,1
500363454,"PA G0221447,G0002230,Farb Ltg ka1 DRX310",108.0,Low,1
500279443,"PA G0221451,DA,SV DRX310",40.0,Low,1
500483756,"PA G0221451,G0002065,DA,CPA,270°DRX310_F",150.0,Low,1
500483766,"PA G0221451,G0002065,DA,CPA,90° DRX310_F",130.0,Low,1
500432944,"PA G0221451,SV,DA,ANW CPA DRX310_F",150.0,Low,1
500240962,"PA G0221458,DA DRX310_F",30.0,Low,1
500388290,"PA G0221460,DA,SV,ANW CPA DRX310_F",57.0,Low,1
500432856,"PA G0221460,SV,DA,ANW CPA DRX310_F",150.0,Low,1
500364878,PA G0221461 DRX316,34.0,Low,1
500422362,PA G0221462 3D Printer DRX316,34.0,Low,1
500348225,PA G0221462 DRX310,30.0,Low,1
500470787,PA G0221462 Flying DRX310_F,59.0,Low,1
500370107,"PA G0221496,DA,2 Stufen DRX310_F",281.0,Medium,2
500475787,"PA G0221496,DA,Üb.1mm DRX310_F",38.0,Low,1
500254901,"PA G0221502,PT,DA DRX310_F",77.0,Low,1
500258961,"PA G0221506,DA+SV,ANW CPA DRX310",130.0,Low,1
500525383,"PA G0221514,B0301418,DA,CPA,Ü1mm DRX310F",170.0,Medium,2
500255945,"PA G0221514,DA DRX310",36.0,Low,1
500462507,"PA G0221514,DA,ANW CPA DRX310_F",80.0,Low,1
500491224,"PA G0221514,DA,CPA,Üb.1mm DRX310_F",100.0,Low,1
500493368,"PA G0221514,G0002065,DA,1,Üb1mm DRX310_F",120.0,Low,1
500493366,"PA G0221514,G0002065,DA,2,Üb1mm DRX310_F",120.0,Low,1
500516161,"PA G0221514,G0003341,DA,CPA,Ü1mm DRX310F",74.0,Low,1
500521602,"PA G0221514,G0003342,CPA,2,Ü1mm DRX310_F",68.0,Low,1
500324853,"PA G0221520,DA,SV DRX310",45.0,Low,1
500418219,"PA G0221535,SV offen DRX310_F",38.0,Low,1
500502391,"PA G0221535,SV offen_SAFETY DRX310_F",44.0,Low,1
500323523,"PA G0221536,G0000987,DA+SV,DRX310",65.0,Low,1
500371047,"PA G0221536,G0001110,DA,SV,ML0° DRX310_F",75.0,Low,1
500366491,"PA G0221536,G0001110,DA,SV,ML180° DRX310",69.0,Low,1
500502561,"PA G0221536,G0001110,ML0°_SAFETY DRX310F",65.0,Low,1
500323609,PA G0221541 DRX310,30.0,Low,1
500323912,PA G0221542 DRX310,33.0,Low,1
500327582,"PA G0221543,G0002470 DRX310",50.0,Low,1
500545576,"PA G0221543,G0002470ohneG0002230 DRX310F",120.0,Low,1
500349805,"PA G0221557,DA,ANW.CPA.Offen DRX310",64.0,Low,1
500340767,"PA G0221558,B0004955,DA,SV DRX310",43.0,Low,1
500353488,"PA G0221558,B0033002,DA DRX310",43.0,Low,1
500401839,"PA G0221559,B0300901,CPA,ML0,Ü1mmDRX310F",180.0,Medium,2
500356314,"PA G0221559,B0300901,DA,1mm Üb,p1DRX310F",345.0,High,3
500355940,"PA G0221559,B0300901,DA,p2,1mmÜberDRX310",320.0,High,3
500404264,"PA G0221559,B0301418,DA,ANW CPA DRX310_F",90.0,Low,1
500542772,"PA G0221559,B0304063/5,DA,CPA,Ü.1DRX310F",120.0,Low,1
500356556,"PA G0221559,DA,Überl.1mm,ANWCPA DRX310_F",80.0,Low,1
500377110,"PA G0221565,DA,SV DRX310_F",41.0,Low,1
500342307,"PA G0221569,F0315852,SV,schirm DRX310",90.0,Low,1
500349680,"PA G0221571,ANW CPA,Offen,PT,DA DRX310",225.0,Medium,2
500422364,PA G0221573 3D Printer DRX316,34.0,Low,1
500350770,PA G0221573 DRX310,46.0,Low,1
500542839,"PA G0221573_Z2100166,KB DRX310_F",75.0,Low,1
500401984,"PA G0221573,Fliegende 20cm DRX310_F",47.0,Low,1
500414742,"PA G0221573,Flying  DRX310_F",40.0,Low,1
500515890,"PA G0221573,Z2100166  DRX310_F",52.0,Low,1
500508992,"PA G0221573,Z2100166 DRX310_F",52.0,Low,1
500566650,"PA G0221573,Z2100211,SV closed DRX310_F",70.0,Low,1
500507987,PA G0221574 DRX310_F,49.0,Low,1
500366481,PA G0221574 DRX316,27.0,Low,1
500388150,"PA G0221574,Farbabfrage DRX310_F",95.0,Low,1
500431740,"PA G0221574,Flying DRX310_F",44.0,Low,1
500367157,"PA G0221574,kein Farb. DRX310",55.0,Low,1
500532706,"PA G0221574,SV open DRX310_F",45.0,Low,1
500348040,"PA G0221578,F0315852,SV,schirm DRX310",90.0,Low,1
500366235,"PA G0221578,RS DRX360",31.0,Low,1
500346117,"PA G0221580,DA,SV,ANW CPA DRX310_F",69.0,Low,1
500432569,"PA G0221580,SV,DA,ANW CPA DRX310_F",150.0,Low,1
500346135,"PA G0221581,DA,ANW CPA DRX310_F",72.0,Low,1
500432966,"PA G0221581,SV,DA,ANW CPA DRX310_F",150.0,Low,1
500364387,PA G0221583 DRX310,26.0,Low,1
500368413,"PA G0221588,B0033001,B0301132,p1DRX310_F",100.0,Low,1
500445590,"PA G0221588,G0002265,PT,DA,CPA DRX310_F",180.0,Medium,2
500446672,"PA G0221588,PT,DA,ANW CPA DRX310_F",120.0,Low,1
500422357,PA G0221589 3D Printer DRX316,34.0,Low,1
500372677,"PA G0221589,Farbabfrage DRX310_F",95.0,Low,1
500380034,"PA G0221591,DA DRX310_F",43.0,Low,1
500472105,"PA G0221591,PO DRX310_F",42.0,Low,1
500364877,PA G0221593 DRX316,28.0,Low,1
500498390,"PA G0221593,DA,SV,FA DRX310_F",85.0,Low,1
500507088,"PA G0221599,FA DRX310_F",44.0,Low,1
500544831,"PA G0221601,G0001536,DA,1,CPA DRX310_F",60.0,Low,1
500528227,"PA G0221608, Fliegend DRX310_F",45.0,Low,1
500432965,"PA G0221615,SV,DA,ANW CPA DRX310_F",130.0,Low,1
500419316,PA G0221617 DRX310_F,36.0,Low,1
500492503,"PA G0221620,DA,CPA,Üb.1mm DRX310_F",100.0,Low,1
500436986,PA G0221626 DRX310_F,40.0,Low,1
500424403,"PA G0221627,ANW SV  DRX310_F",25.0,Low,1
500442283,"PA G0221636,DA,SV DRX310_F",75.0,Low,1
500473907,"PA G0221636,T0101980,DA,SV DRX310_F",180.0,Medium,2
500518319,"PA G0221647,G0003272,Retainer,DA DRX310F",65.0,Low,1
500491874,"PA G0221651,DA,CPA,Üb.1mm DRX310_F",100.0,Low,1
500452373,"PA G0221657,DA,Schieb.of.CPA DRX310_F",70.0,Low,1
500528204,"PA G0221659_G0003054,Fliegend DRX310_F",120.0,Low,1
500529582,"PA G0221659,G0003054,G0003351 DRX310_F",49.0,Low,1
500533157,"PA G0221659,G0003054,SV DRX310_F",42.0,Low,1
500496205,"PA G0221659,G0003054,SV gesch. DRX310_F",39.0,Low,1
500465758,"PA G0221665,DA,ANW CPA DRX310_F",65.0,Low,1
500493067,"PA G0221669,FA,DA,SV DRX310_F",150.0,Low,1
500496526,"PA G0221669,T0101980,DA,SV DRX310_F",240.0,Medium,2
500504567,"PA G0221672,DA DRX310_F",55.8,Low,1
500534796,"PA G0221679,B00,B03,CPA,SVnegativ,DRX310",500.0,Very High,4
500489923,"PA G0221679,B0015279,B03,CPA,1 DRX310_F",480.0,Very High,4
500488868,"PA G0221683,DA,CPA,SV DRX310_F",150.0,Low,1
500493171,PA G0221688 DRX310_F,43.0,Low,1
500515686,"PA G0221698, SV closed DRX310_F",34.0,Low,1
500543350,"PA G0221698, SV offen DRX310_F",45.0,Low,1
500569129,"PA G0221698,G0001520,DA,ML270°DRX310_F",110.0,Low,1
500574674,"PA G0221698,G0001520,ML270° DRX310_F",48.0,Low,1
500546438,"PA G0221704, SV open DRX310_F",50.0,Low,1
500497871,"PA G0221705,DA,SV,CPA DRX310_F",150.0,Low,1
500508060,"PA G0221705,SV closed DRX310_F",39.0,Low,1
500506588,PA G0221707 DRX310_F,43.0,Low,1
500515639,PA G0221708 DRX310_F,43.0,Low,1
500517274,"PA G0221712,DA,SV,CPA DRX310_F",180.0,Medium,2
500522251,PA G0221713 DRX310_F,50.0,Low,1
500521583,"PA G0221715,DA,SV,CPA DRX310_F",130.0,Low,1
500538602,"PA G0221723,G0003342,CPA,Abg 2 DRX310_F",100.0,Low,1
500577080,"PA G0221725,DA,SV DRX310_F",60.0,Low,1
500545523,"PA G0221730,DA,CPA DRX310_F",150.0,Low,1
500577089,"PA G0221746,DA,CPA,Üb.1mm DRX310_F",130.0,Low,1
500571281,"PA G0221753,SV closed DRX310_F",150.0,Low,1
500443933,"PA G0222031,G0322025,ANW SV DRX310_F",42.0,Low,1
500149229,"PA G0222038,G1422004_DRX310",42.0,Low,1
500443872,"PA G0222039,G0322025,ANW SV DRX310_F",42.0,Low,1
500176331,"PA G0222040,G0322025_DRX310_F",42.0,Low,1
500443934,"PA G0222040,G0322025,ANW SV DRX310_F",42.0,Low,1
500150857,"PA G0222041,G0001143 DRX310_F",50.0,Low,1
500220674,"PA G0222065,PT,DA DRX310",72.0,Low,1
500320653,"PA G0222071,G0001305 DRX310 Neu",60.0,Low,1
500148129,"PA G0222071,G0001305_DRX310",80.0,Low,1
500568419,PA G0222072 DRX310_F,44.0,Low,1
500220681,"PA G0222072,G0001290 DRX310 Neu",65.0,Low,1
500182098,"PA G0222072,G0001290 DRX313",28.0,Low,1
500373354,"PA G0222072,G0001290,Flying,SV DRX310_F",75.0,Low,1
500339785,"PA G0222072,G0001290,G0212017,ANW DRX310",36.0,Low,1
500577555,"PA G0222073,G0001326,FA DRX310_F",51.0,Low,1
500149342,PA G0222075 DA_DRX310,34.0,Low,1
500193173,"PA G0222077,G0001388 DRX310",31.0,Low,1
500244817,"PA G0222105,G1022025,PT+SV DRX310_F",103.0,Low,1
500352956,"PA G0222142,G0002603,DA DRX310_F",45.0,Low,1
500532659,"PA G0222143,G0322055,SV open DRX310_F",93.0,Low,1
500370024,"PA G0222148,G0002710 DRX316",28.0,Low,1
500514214,"PA G0222157,G0002845,CPA,SV DRX310_F",70.0,Low,1
500571999,"PA G0222198,DA,SV,CPA DRX310_F",150.0,Low,1
500535265,"PA G0222208,G0822035 DRX310_F",70.0,Low,1
500549828,"PA G0222217,T2100728,DA,SV,CPA DRX310_F",110.0,Low,1
500368186,"PA G0302006,ANW CPA.offen DRX310_F",50.0,Low,1
500206261,PA G0310021 DA+SV DRX310,46.0,Low,1
500399079,"PA G0310021,G0001111,DA,ML270° DRX310_F",54.0,Low,1
500347798,"PA G0310021,SV offen DRX310_F",30.0,Low,1
500178887,PA G0310028 DRX313,30.0,Low,1
500148336,PA G0310028_DRX310,27.0,Low,1
500542088,PA G0310028_DRX310_F,50.0,Low,1
500195360,PA G0310031 klapp DRX310_F,50.0,Low,1
500436802,"PA G0310031,B0006238 DRX310_F",37.0,Low,1
500149454,PA G0310036_DRX310_F,29.0,Low,1
500181931,"PA G0310036,PT DRX310_F",95.0,Low,1
500431332,"PA G0310045,B0004496,DA DRX310_F",63.0,Low,1
500499461,"PA G0310045,B0007952,DA DRX310_F",90.0,Low,1
500184488,"PA G0310045,DA DRX310",60.0,Low,1
500504434,"PA G0310045,G0000331,DA DRX310_F",55.8,Low,1
500403624,"PA G0310045,G0001961,DA DRX310_F",63.0,Low,1
500163301,PA G0310047 DRX310,60.0,Low,1
500181294,PA G0310048 DRX310_F,43.0,Low,1
500227354,PA G0310054 DRX316,29.0,Low,1
500228013,"PA G0310054,PT DRX310_F",180.0,Medium,2
500228285,"PA G0310055,PT DRX310_F",77.0,Low,1
500531407,"PA G0310056,DA,Üb.1mm DRX310",58.0,Low,1
500582311,"PA G0310056,G0211176,B0019135 DRX310F",300.0,Medium,2
500373724,"PA G0310064,PT DRX310_F",60.0,Low,1
500542278,"PA G0310074,B0004496,DA DRX310_F",56.0,Low,1
500240752,"PA G0311012,DA+SV DRX310",31.0,Low,1
500257123,PA G0311018 DRX310,34.0,Low,1
500554584,"PA G0311020,ANW DRX310_F",100.0,Low,1
500186434,PA G0311021 DRX310,34.0,Low,1
500172664,"PA G0311028, DA DRX310_F",32.0,Low,1
500449372,"PA G0311028,B0007952,DA DRX310_F",49.0,Low,1
500149210,PA G0311030 DA_DRX310,53.0,Low,1
500575777,"PA G0311030,B0000754,DA,SV DRX310_F",56.0,Low,1
500205689,"PA G0311030,G0001717,DA DRX310_F",50.0,Low,1
500517392,"PA G0311030,G0321400,B0002564,PO DRX310F",46.0,Low,1
500517391,"PA G0311030,G0321400,G0001717,PO DRX310F",55.0,Low,1
500199297,PA G0311039_DRX310_F,60.0,Low,1
500401989,"PA G0311039,B0003888-öff.p.3,DA DRX310_F",60.0,Low,1
500232310,PA G0311050 Klappbare DRX310_F,60.0,Low,1
500377186,"PA G0311052,SV DRX310_F",40.0,Low,1
500481027,PA G0311067 3D Printer DRX316,35.0,Low,1
500511588,PA G0311068 DRX310_F,70.0,Low,1
500141234,PA G0320091 DRX310_F,69.0,Low,1
500315637,PA G0320156 DRX310,31.0,Low,1
500157756,"PA G0320156,DA DRX310_F",65.0,Low,1
500311633,"PA G0320156,RS,DRX360",31.0,Low,1
500159518,PA G0320157_DRX310_F,46.0,Low,1
500157694,"PA G0320159,DA ,SV Abf._DRX310_F",55.0,Low,1
500203872,PA G0320161 DRX310_F,35.0,Low,1
500340500,"PA G0320161,G0310031,ANW DRX310",30.0,Low,1
500153554,PA G0320162_DRX310_F,28.0,Low,1
500203873,PA G0320163 DRX310_F,28.0,Low,1
500150646,PA G0320164 DRX310_F,28.0,Low,1
500163302,PA G0320182 DRX310,29.0,Low,1
500329756,PA G0320194 DRX310,27.0,Low,1
500148229,PA G0320195_DRX310,23.0,Low,1
500175911,PA G0320210 DRX310_F,28.0,Low,1
500312107,"PA G0320210,RS,DRX360",28.0,Low,1
500315652,"PA G0320210,SV open DRX310",28.0,Low,1
500253653,"PA G0320214,B0300150,PT,Ü.1mm,3 DRX310_F",230.0,Medium,2
500260063,"PA G0320214,B0300199,PT,Ü.1mm,3 DRX310_F",150.0,Low,1
500303416,"PA G0320214,B0300385,PT,DA,U.1mm3 DRX310",240.0,Medium,2
500154205,"PA G0320219,DA DRX310 Neu",54.0,Low,1
500494556,"PA G0320219,DA,Üb.1mm DRX310_F",70.0,Low,1
500177411,PA G0320220 DA DRX310_F,55.0,Low,1
500150037,PA G0320242_DRX310_F,35.0,Low,1
500202547,"PA G0320243,DA,PT DRX310_F",130.0,Low,1
500242967,"PA G0320243,G0001580,PT,AbgPin1 DRX310_F",95.0,Low,1
500165914,"PA G0320252,A4515901,PT DRX310 NEU",128.0,Low,1
500203883,"PA G0320253,DA DRX310 Neu",39.0,Low,1
500186643,"PA G0320269,DA DRX310_F",44.0,Low,1
500191712,"PA G0320273,PT DRX310",92.0,Low,1
500363968,"PA G0320282,SV Offen DRX310_F",34.0,Low,1
500226935,"PA G0320287,DA DRX310",55.0,Low,1
500355821,"PA G0320288,B0301095,PT,DA,CPA DRX310_F",250.0,Medium,2
500470736,"PA G0320288,G0001990,PT,DA,1,CPA DRX310F",180.0,Medium,2
500326400,"PA G0320288,G0002197,PT,DA,Abg.1 DRX310",180.0,Medium,2
500337830,"PA G0320289,B0033001,B0300901,P3DRX310_F",128.0,Low,1
500504030,"PA G0320289,B0033001/300901,Ü1,P3DRX310F",110.0,Low,1
500490544,"PA G0320289,B0300901,CPA,Ü1mm,1 DRX310_F",180.0,Medium,2
500371650,"PA G0320289,B0300901,DA,Abg CPA DRX310_F",90.0,Low,1
500386754,"PA G0320289,B0300901,DA,CPA,P1_DRX310_F",150.0,Low,1
500341461,"PA G0320289,B0301098,ANW CPA,abg1DRX310",75.0,Low,1
500492959,"PA G0320289,B0301098,DA,1,Ü1mm, DRX310_F",120.0,Low,1
500328555,"PA G0320289,B0301098,pin3,ANWCPA DRX310F",61.0,Low,1
500328551,"PA G0320289,B0301334,abg.über SV DRX310",65.0,Low,1
500492721,"PA G0320289,B0301334überSV,CPAÜb1DRX310F",120.0,Low,1
500319440,"PA G0320289,B0302206,DA,ANW DRX310_F",90.0,Low,1
500546646,"PA G0320289,B0304066,DA,CPA,Üb1 DRX310_F",90.0,Low,1
500546634,"PA G0320289,B0304069,DA,CPA,Ü1,P1DRX310F",95.0,Low,1
500546641,"PA G0320289,B0304069,DA,CPA,Ü1,P3DRX310F",120.0,Low,1
500328575,"PA G0320289,DA,ANW CPA DRX310",65.0,Low,1
500494922,"PA G0320289,DA,CPA,2 steps,Üb1mm DRX310F",350.0,High,3
500491950,"PA G0320289,DA,CPA,Üb.1mm DRX310_F",110.0,Low,1
500331949,"PA G0320290,B0033001,B0300901,p3 DRX310F",102.0,Low,1
500332108,"PA G0320290,B0300901,a.über CPA DRX310_F",90.0,Low,1
500330194,"PA G0320290,B0300901,ANW CPA,p1 DRDX310F",150.0,Low,1
500493001,"PA G0320290,B0300901,CPA,ML0,Ü1mmDRX310F",150.0,Low,1
500490549,"PA G0320290,B0300901,CPA,Ü1mm,1 DRX310_F",180.0,Medium,2
500490550,"PA G0320290,B0300901,CPA,Ü1mm,3 DRX310_F",160.0,Medium,2
500328553,"PA G0320290,B0301098,pin1,ANW CPA DRX310",49.0,Low,1
500504020,"PA G0320290,B0301098,PIN1,Üb1CPA DRX310",180.0,Medium,2
500491697,"PA G0320290,B0301098,ub.1mm,p3 DRX310_F",140.0,Low,1
500533464,"PA G0320290,B0301132,CPA,3,Ü.1mm DRX310F",150.0,Low,1
500512538,"PA G0320290,B0301132,Üb1mm,CPA,1 DRX310F",130.0,Low,1
500504092,"PA G0320290,B0301334,ABG,Üb1 CPA DRX310F",120.0,Low,1
500420166,"PA G0320290,B0301334,DA,ABG.CPA DRX310_F",72.0,Low,1
500490377,"PA G0320290,B0302206,CPA,Üb1mm DRX310_F",120.0,Low,1
500328549,"PA G0320290,B0302206,DA,ANW CPA DRX310",75.0,Low,1
500330814,"PA G0320290,B0302410,p1,ANW CPA DRX310",69.0,Low,1
500541163,"PA G0320290,B0304063/9,CPA,Ü1,p3 DRX310F",87.0,Low,1
500546644,"PA G0320290,B0304070,DA,CPA,Ü1,P1DRX310F",120.0,Low,1
500328559,"PA G0320290,DA,ANW CPA DRX310",69.0,Low,1
500490307,"PA G0320290,DA,CPA,Üb.1mm DRX310_F",120.0,Low,1
500526342,"PA G0320290,G0003340,CPA,1,Ü1mm DRX310_F",69.0,Low,1
500527089,"PA G0320290,G0003340,CPA,3,Üb1mm DRX310F",90.0,Low,1
500517304,"PA G0320290,G0003344,DA,Ü1mm,CPA DRX310F",65.0,Low,1
500363735,"PA G0320299,G0001579,PT,DA,CPAof DRX310F",92.0,Low,1
500427442,"PA G0320299,G0001580,PT,DA,Abg3 DRX310_F",108.0,Low,1
500365342,"PA G0320299,PT,DA,ANW.CPA.offen DRX310",128.0,Low,1
500337170,"PA G0320305,DA,ANW CPA Offen DRX310_F",80.0,Low,1
500337158,"PA G0320306,DA,ANW CPA Offen DRX310_F",102.0,Low,1
500490510,"PA G0320310,B0300901,CPA,Ü1mm,1 DRX310_F",180.0,Medium,2
500490313,"PA G0320310,B0300901,CPA,Ü1mm,3 DRX310_F",180.0,Medium,2
500368090,"PA G0320310,B0300901,DA,p3,ACPA DRX310_F",104.0,Low,1
500494071,"PA G0320310,B0301098,CPA,1,Ü1mm DRX310_F",100.0,Low,1
500490511,"PA G0320310,B0301098,CPA,Ü1mm,3 DRX310_F",64.0,Low,1
500479682,"PA G0320310,B0301098,DA,CPA,P.1 DRX310_F",80.0,Low,1
500504035,"PA G0320310,B0301334,DA,Ü1mm CPA DRX310F",110.0,Low,1
500514528,"PA G0320310,G0003344,DA,CPA,Ü1mm DRX310F",100.0,Low,1
500518724,"PA G0320319,SV,DA,CPA DRX310_F",180.0,Medium,2
500403429,PA G0320320 DRX310_F,36.0,Low,1
500443152,"PA G0320323,DA DRX310F",43.0,Low,1
500438064,"PA G0320324,DA DRX310_F",63.0,Low,1
500514611,"PA G0320327,G0003178,PT,DA,CPA,1 DRX310F",108.0,Low,1
500517089,"PA G0320328,PT,CPA DRX310_F",120.0,Low,1
500517088,"PA G0320330,PT,CPA DRX310_F",120.0,Low,1
500518770,"PA G0320334,G0003178,abg.pin 1 DRX310_F",108.0,Low,1
500162696,PA G0321029 DRX310,34.0,Low,1
500422355,PA G0321053 3D Printer DRX316,40.0,Low,1
500228389,"PA G0321053,DA DRX310_F",72.0,Low,1
500157775,PA G0321081 DRX310_F,60.0,Low,1
500203470,PA G0321091 DRX310,35.0,Low,1
500175882,PA G0321112 DRX310,30.0,Low,1
500347149,"PA G0321112,SV Offen DRX3100",27.0,Low,1
500150647,"PA G0321139,DA DRX310_F",39.0,Low,1
500155869,"PA G0321146,DA_DRX310_F",54.0,Low,1
500149127,PA G0321148 DA_DRX310_F,32.0,Low,1
500155368,"PA G0321149,DA_DRX310_F",46.0,Low,1
500183983,"PA G0321158,DA.PT DRX310_F",100.0,Low,1
500178736,PA G0321159 DRX316,29.0,Low,1
500407646,"PA G0321159 G0001174,SV,DA,ML0° DRX310_F",66.0,Low,1
500143589,"PA G0321159, SV, DA DRX310_F",45.0,Low,1
500228978,"PA G0321159,G0001111,abg pin1 DRX310_F",120.0,Low,1
500346494,"PA G0321159,SV Offen DRX310",39.0,Low,1
500172877,PA G0321160_DRX310,35.0,Low,1
500312595,"PA G0321160,RS,DRX360",27.0,Low,1
500206116,PA G0321162 ohne DA DRX310,43.0,Low,1
500378512,"PA G0321162,8T000099,DA,SV DRX310_F",153.0,Low,1
500183540,"PA G0321162,DA DRX310",70.0,Low,1
500234076,"PA G0321162,G0001111,DA ML270° DRX310",38.0,Low,1
500481864,"PA G0321162,G0001174,ML0° DRX310_F",63.0,Low,1
500428482,"PA G0321162,G0001174,ML0°,SV,DA DRX310_F",60.0,Low,1
500509265,"PA G0321162,SV offen DRX310_F",40.0,Low,1
500159768,PA G0321167 DRX310_F,27.0,Low,1
500240101,"PA G0321169,B0301098,ML90°,DA DRX310",50.0,Low,1
500515624,"PA G0321175,SV geschlossen DRX310_F",40.0,Low,1
500557278,"PA G0321175,SV open DRX310_F",50.0,Low,1
500230502,"PA G0321176,G0001566,PT,Zurückgeb.DRX310",128.0,Low,1
500198180,"PA G0321176,PT,DA DRX310",92.0,Low,1
500277070,"PA G0321176,PT,DA,ANW CPA.off.DRX310_F",107.0,Low,1
500175792,PA G0321187 DRX310_F,30.0,Low,1
500160367,"PA G0321194,DA,PT DRX310_F",128.0,Low,1
500480457,"PA G0321194,DA,PT,Üb.1mm DRX310_F",90.0,Low,1
500317801,"PA G0321194,DA,überlapp 1mm DRX310_F",45.0,Low,1
500173654,"PA G0321206,DA_DRX310_F",33.0,Low,1
500233423,"PA G0321208 DA,SV DRX310_F",53.0,Low,1
500502736,"PA G0321208 DA,SV_SAFETY DRX310_F",49.0,Low,1
500178788,PA G0321208 DRX316,34.0,Low,1
500171931,PA G0321208 without DA DRX310,35.0,Low,1
500302833,"PA G0321208,B0001130,DA,SV,ML180° DRX310",47.0,Low,1
500193725,"PA G0321208,G0000987,DA+SV ML0°DRX310_F",60.0,Low,1
500231643,"PA G0321211,DA,ANW CPA DRX310",90.0,Low,1
500347714,"PA G0321211,SV Offen DRX310",35.0,Low,1
500502178,"PA G0321211,SV offen_SAFETY DRX310_F",35.0,Low,1
500368451,"PA G0321211,T0200289,DA,SV,CPA DRX310_F",153.0,Low,1
500185363,PA G0321219 DRX310,27.0,Low,1
500417532,"PA G0321220,G0001578,DA,3,ANWCPA DRX310F",81.0,Low,1
500427589,"PA G0321220,G0001578,DA,Abg1 DRX310_F",90.0,Low,1
500198182,"PA G0321220,PT,DA DRX310_F",92.0,Low,1
500207921,PA G0321227 DRX310,43.0,Low,1
500206033,PA G0321228 ohne DA DRX310,45.0,Low,1
500425527,"PA G0321228_SV,DA,ANW CPA DRX310_F",150.0,Low,1
500239764,"PA G0321228,B0301098,DA ML270° DRX310",51.0,Low,1
500251278,"PA G0321228,B0301098,DA,ML90° DRX310_F",85.0,Low,1
500432991,"PA G0321228,B0301098,SV,DA,CPA,1 DRX310F",150.0,Low,1
500432993,"PA G0321228,B0301098,SV,DA,CPA,3 DRX310F",150.0,Low,1
500502422,"PA G0321228,B0301098CPA,1_SAFETY DRX310F",74.0,Low,1
500193726,"PA G0321228,DA DRX310",33.0,Low,1
500501514,"PA G0321228,DA,A.CPA.off,Safety DRX310F",130.0,Low,1
500407305,"PA G0321228,DA,ANW CPA DRX310_F",63.0,Low,1
500233350,"PA G0321228,G0002032,DA DRX310",43.0,Low,1
500432994,"PA G0321228,G0002032,SV,DA,CPA DRX310_F",150.0,Low,1
500501612,"PA G0321228,G0002265,CPA,Safety DRX310F",91.0,Low,1
500240247,"PA G0321228,G0002265,DA+SV DRX310",67.0,Low,1
500546546,"PA G0321228,G0002265,SV closed DRX310_F",45.0,Low,1
500432995,"PA G0321228,G0002265,SV,DA,CPA DRX310_F",200.0,Medium,2
500432996,"PA G0321228,G0002401SV,DA,CPA,45°DRX310F",80.0,Low,1
500351540,"PA G0321228,SV Offen DRX310",40.0,Low,1
500502478,"PA G0321228,SV.Off.SAFETY DRX310_F",40.0,Low,1
500210629,PA G0321229 DRX310_F,35.0,Low,1
500347318,PA G0321229 DRX316,29.0,Low,1
500191124,PA G0321229 DRX326,29.0,Low,1
500317170,"PA G0321229,B0301098,DA+SV,ML270° DRX310",64.0,Low,1
500433000,"PA G0321229,B0301098,SV,DA,CPA,1 DRX310F",150.0,Low,1
500502425,"PA G0321229,B0301098CPA,1_SAFETY DRX310F",74.0,Low,1
500501521,"PA G0321229,DA,A.CPA.off,Safety DRX310F",74.0,Low,1
500259413,"PA G0321229,DA,ANW CPA DRX310",68.0,Low,1
500432859,"PA G0321229,SV,DA,ANW CPA DRX310_F",150.0,Low,1
500502487,"PA G0321229,SV.Off.SAFETY DRX310_F",40.0,Low,1
500194797,PA G0321231 DRX310,46.0,Low,1
500524955,"PA G0321240,3D Printer DRX316",38.0,Low,1
500200147,"PA G0321244,DA DRX310",33.0,Low,1
500584422,"PA G0321244,DA,Üb.1mm DRX310_F",54.0,Low,1
500230654,PA G0321248 DRX310,31.0,Low,1
500575497,PA G0321248 exclude G0321374 DRX310_F,250.0,Medium,2
500432321,"PA G0321248,Flying,ANW CPA DRX310_F",63.0,Low,1
500347879,"PA G0321248,SV Offen DRX310",31.0,Low,1
500463554,"PA G0321248,SV,ANW CPA DRX310_F",65.0,Low,1
500355328,"PA G0321250,DA,ANW CPA DRX310_F",120.0,Low,1
500374625,"PA G0321250,G0001566,DA,ANW CPA DRX310_F",100.0,Low,1
500504564,"PA G0321250,G0001576,DA,gegenCPA DRX310F",70.0,Low,1
500424270,"PA G0321250,SVoffen DRX310_F",36.0,Low,1
500365325,"PA G0321251,DA,ANW CPA.offen DRX310_F",90.0,Low,1
500505392,"PA G0321251,G0001576,DA,gegenCPA DRX310F",90.0,Low,1
500444345,"PA G0321251,G0001578,DA,1,CPA DRX310_F",54.0,Low,1
500228543,PA G0321255 DRX316,28.0,Low,1
500411122,PA G0321255_SV color DRX310_F,40.0,Low,1
500210095,"PA G0321255,G0001484 DRX310_F",34.0,Low,1
500241825,"PA G0321255,small overlap  DRX310_F",45.0,Low,1
500205368,"PA G0321255,SV Offen_DRX310_F",46.0,Low,1
500350335,"PA G0321258,DA,SV,mit Vakuum DRX310",42.0,Low,1
500207065,"PA G0321259,SV,DA DRX310_F",43.0,Low,1
